time,value
2013-06-11 06:15:00+00:00,1.038
2013-06-11 06:20:00+00:00,1.001
2013-06-11 06:25:00+00:00,0.95
2013-06-11 06:30:00+00:00,0.9
2013-06-11 06:35:00+00:00,0.987
2013-06-11 06:40:00+00:00,1.0
2013-06-11 06:45:00+00:00,1.013
2013-06-11 06:50:00+00:00,1.023
2013-06-11 06:55:00+00:00,1.131
2013-06-11 07:00:00+00:00,1.075
2013-06-11 07:05:00+00:00,1.047
2013-06-11 07:10:00+00:00,0.966
2013-06-11 07:15:00+00:00,0.896
2013-06-11 07:20:00+00:00,1.052
2013-06-11 07:25:00+00:00,1.132
2013-06-11 07:30:00+00:00,1.047
2013-06-11 07:35:00+00:00,1.074
2013-06-11 07:40:00+00:00,1.142
2013-06-11 07:45:00+00:00,1.07
2013-06-11 07:50:00+00:00,1.071
2013-06-11 07:55:00+00:00,1.157
2013-06-11 08:00:00+00:00,1.13
2013-06-11 08:05:00+00:00,1.07
2013-06-11 08:10:00+00:00,1.046
2013-06-11 08:15:00+00:00,1.042
2013-06-11 08:20:00+00:00,1.106
2013-06-11 08:25:00+00:00,1.167
2013-06-11 08:30:00+00:00,1.188
2013-06-11 08:35:00+00:00,1.23
2013-06-11 08:40:00+00:00,1.13
2013-06-11 08:45:00+00:00,1.128
2013-06-11 08:50:00+00:00,1.065
2013-06-11 08:55:00+00:00,1.128
2013-06-11 09:00:00+00:00,1.071
2013-06-11 09:05:00+00:00,1.102
2013-06-11 09:10:00+00:00,1.114
2013-06-11 09:15:00+00:00,1.127
2013-06-11 09:20:00+00:00,1.032
2013-06-11 09:25:00+00:00,1.08
2013-06-11 09:30:00+00:00,1.08
2013-06-11 09:35:00+00:00,1.075
2013-06-11 09:40:00+00:00,1.152
2013-06-11 09:45:00+00:00,1.119
2013-06-11 09:50:00+00:00,1.097
2013-06-11 09:55:00+00:00,1.102
2013-06-11 10:00:00+00:00,1.081
2013-06-11 10:05:00+00:00,1.128
2013-06-11 10:10:00+00:00,1.094
2013-06-11 10:15:00+00:00,1.051
2013-06-11 10:20:00+00:00,1.083
2013-06-11 10:25:00+00:00,1.098
2013-06-11 10:30:00+00:00,1.12
2013-06-11 10:35:00+00:00,1.126
2013-06-11 10:40:00+00:00,1.141
2013-06-11 10:45:00+00:00,1.126
2013-06-11 10:50:00+00:00,1.082
2013-06-11 10:55:00+00:00,1.115
2013-06-11 11:00:00+00:00,1.082
2013-06-11 11:05:00+00:00,1.049
2013-06-11 11:10:00+00:00,1.022
2013-06-11 11:15:00+00:00,1.036
2013-06-11 11:20:00+00:00,0.991
2013-06-11 11:25:00+00:00,1.038
2013-06-11 11:30:00+00:00,1.065
2013-06-11 11:35:00+00:00,1.081
2013-06-11 11:40:00+00:00,1.071
2013-06-11 11:45:00+00:00,1.081
2013-06-11 11:50:00+00:00,1.122
2013-06-11 11:55:00+00:00,1.001
2013-06-11 12:00:00+00:00,1.051
2013-06-11 12:05:00+00:00,1.073
2013-06-11 12:10:00+00:00,1.045
2013-06-11 12:15:00+00:00,1.003
2013-06-11 12:20:00+00:00,0.989
2013-06-11 12:25:00+00:00,0.936
2013-06-11 12:30:00+00:00,0.977
2013-06-11 12:35:00+00:00,0.983
2013-06-11 12:40:00+00:00,1.086
2013-06-11 12:45:00+00:00,1.094
2013-06-11 12:50:00+00:00,1.076
2013-06-11 12:55:00+00:00,1.019
2013-06-11 13:00:00+00:00,0.998
2013-06-11 13:05:00+00:00,1.048
2013-06-11 13:10:00+00:00,0.986
2013-06-11 13:15:00+00:00,1.043
2013-06-11 13:20:00+00:00,1.13
2013-06-11 13:25:00+00:00,0.972
2013-06-11 13:30:00+00:00,1.029
2013-06-11 13:35:00+00:00,1.048
2013-06-11 13:40:00+00:00,1.04
2013-06-11 13:45:00+00:00,1.08
2013-06-11 13:50:00+00:00,0.999
2013-06-11 13:55:00+00:00,0.985
2013-06-11 14:00:00+00:00,1.033
2013-06-11 14:05:00+00:00,1.002
2013-06-11 14:10:00+00:00,1.044
2013-06-11 14:15:00+00:00,1.018
2013-06-11 14:20:00+00:00,1.047
2013-06-11 14:25:00+00:00,1.057
2013-06-11 14:30:00+00:00,1.156
2013-06-11 14:35:00+00:00,1.112
2013-06-11 14:40:00+00:00,1.091
2013-06-11 14:45:00+00:00,1.1
2013-06-11 14:50:00+00:00,1.153
2013-06-11 14:55:00+00:00,1.047
2013-06-11 15:00:00+00:00,1.035
2013-06-11 15:05:00+00:00,1.069
2013-06-11 15:10:00+00:00,1.088
2013-06-11 15:15:00+00:00,1.097
2013-06-11 15:20:00+00:00,1.004
2013-06-11 15:25:00+00:00,1.022
2013-06-11 15:30:00+00:00,1.082
2013-06-11 15:35:00+00:00,1.068
2013-06-11 15:40:00+00:00,1.026
2013-06-11 15:45:00+00:00,1.051
2013-06-11 15:50:00+00:00,1.023
2013-06-11 15:55:00+00:00,1.059
2013-06-11 16:00:00+00:00,1.055
2013-06-11 16:05:00+00:00,1.068
2013-06-11 16:10:00+00:00,1.048
2013-06-11 16:15:00+00:00,1.05
2013-06-11 16:20:00+00:00,1.095
2013-06-11 16:25:00+00:00,1.046
2013-06-11 16:30:00+00:00,1.056
2013-06-11 16:35:00+00:00,1.026
2013-06-11 16:40:00+00:00,1.011
2013-06-11 16:45:00+00:00,1.001
2013-06-11 16:50:00+00:00,1.068
2013-06-11 16:55:00+00:00,1.066
2013-06-11 17:00:00+00:00,1.017
2013-06-11 17:05:00+00:00,1.016
2013-06-11 17:10:00+00:00,1.082
2013-06-11 17:15:00+00:00,1.034
2013-06-11 17:20:00+00:00,1.092
2013-06-11 17:25:00+00:00,1.041
2013-06-11 17:30:00+00:00,0.988
2013-06-11 17:35:00+00:00,1.003
2013-06-11 17:40:00+00:00,1.03
2013-06-11 17:45:00+00:00,1.011
2013-06-11 17:50:00+00:00,1.094
2013-06-11 17:55:00+00:00,1.041
2013-06-11 18:00:00+00:00,1.019
2013-06-11 18:05:00+00:00,1.032
2013-06-11 18:10:00+00:00,1.066
2013-06-11 18:15:00+00:00,1.095
2013-06-11 18:20:00+00:00,1.117
2013-06-11 18:25:00+00:00,1.043
2013-06-11 18:30:00+00:00,1.044
2013-06-11 18:35:00+00:00,1.059
2013-06-11 18:40:00+00:00,1.079
2013-06-11 18:45:00+00:00,1.078
2013-06-11 18:50:00+00:00,1.097
2013-06-11 18:55:00+00:00,1.046
2013-06-11 19:00:00+00:00,1.065
2013-06-11 19:05:00+00:00,1.092
2013-06-11 19:10:00+00:00,1.028
2013-06-11 19:15:00+00:00,1.095
2013-06-11 19:20:00+00:00,1.158
2013-06-11 19:25:00+00:00,1.132
2013-06-11 19:30:00+00:00,1.114
2013-06-11 19:35:00+00:00,1.092
2013-06-11 19:40:00+00:00,1.124
2013-06-11 19:45:00+00:00,1.104
2013-06-11 19:50:00+00:00,1.067
2013-06-11 19:55:00+00:00,0.982
2013-06-11 20:00:00+00:00,1.089
2013-06-11 20:05:00+00:00,1.112
2013-06-11 20:10:00+00:00,1.084
2013-06-11 20:15:00+00:00,1.064
2013-06-11 20:20:00+00:00,1.147
2013-06-11 20:25:00+00:00,1.115
2013-06-11 20:30:00+00:00,1.11
2013-06-11 20:35:00+00:00,1.088
2013-06-11 20:40:00+00:00,1.132
2013-06-11 20:45:00+00:00,1.111
2013-06-11 20:50:00+00:00,1.071
2013-06-11 20:55:00+00:00,1.095
2013-06-11 21:00:00+00:00,1.079
2013-06-11 21:05:00+00:00,1.107
2013-06-11 21:10:00+00:00,1.118
2013-06-11 21:15:00+00:00,1.094
2013-06-11 21:20:00+00:00,1.096
2013-06-11 21:25:00+00:00,1.129
2013-06-11 21:30:00+00:00,1.104
2013-06-11 21:35:00+00:00,1.123
2013-06-11 21:40:00+00:00,1.122
2013-06-11 21:45:00+00:00,1.175
2013-06-11 21:50:00+00:00,1.188
2013-06-11 21:55:00+00:00,1.111
2013-06-11 22:00:00+00:00,1.078
2013-06-11 22:05:00+00:00,1.213
2013-06-11 22:10:00+00:00,1.127
2013-06-11 22:15:00+00:00,1.1
2013-06-11 22:20:00+00:00,1.047
2013-06-11 22:25:00+00:00,1.099
2013-06-11 22:30:00+00:00,1.173
2013-06-11 22:35:00+00:00,1.197
2013-06-11 22:40:00+00:00,1.112
2013-06-11 22:45:00+00:00,1.084
2013-06-11 22:50:00+00:00,1.038
2013-06-11 22:55:00+00:00,1.108
2013-06-11 23:00:00+00:00,1.058
2013-06-11 23:05:00+00:00,1.138
2013-06-11 23:10:00+00:00,1.125
2013-06-11 23:15:00+00:00,1.143
2013-06-11 23:20:00+00:00,1.09
2013-06-11 23:25:00+00:00,1.063
2013-06-11 23:30:00+00:00,1.044
2013-06-11 23:35:00+00:00,1.054
2013-06-11 23:40:00+00:00,1.057
2013-06-11 23:45:00+00:00,1.042
2013-06-11 23:50:00+00:00,1.048
2013-06-11 23:55:00+00:00,1.073
2013-06-12 00:00:00+00:00,1.047
2013-06-12 00:05:00+00:00,1.025
2013-06-12 00:10:00+00:00,1.077
2013-06-12 00:15:00+00:00,1.07
2013-06-12 00:20:00+00:00,1.042
2013-06-12 00:25:00+00:00,1.052
2013-06-12 00:30:00+00:00,1.022
2013-06-12 00:35:00+00:00,1.021
2013-06-12 00:40:00+00:00,1.031
2013-06-12 00:45:00+00:00,1.035
2013-06-12 00:50:00+00:00,1.056
2013-06-12 00:55:00+00:00,1.006
2013-06-12 01:00:00+00:00,0.98
2013-06-12 01:05:00+00:00,1.022
2013-06-12 01:10:00+00:00,1.044
2013-06-12 01:15:00+00:00,0.898
2013-06-12 01:20:00+00:00,0.923
2013-06-12 01:25:00+00:00,0.956
2013-06-12 01:30:00+00:00,0.949
2013-06-12 01:35:00+00:00,0.98
2013-06-12 01:40:00+00:00,0.972
2013-06-12 01:45:00+00:00,1.032
2013-06-12 01:50:00+00:00,0.998
2013-06-12 01:55:00+00:00,1.013
2013-06-12 02:00:00+00:00,1.035
2013-06-12 02:05:00+00:00,0.995
2013-06-12 02:10:00+00:00,0.992
2013-06-12 02:15:00+00:00,0.996
2013-06-12 02:20:00+00:00,0.926
2013-06-12 02:25:00+00:00,0.926
2013-06-12 02:30:00+00:00,0.956
2013-06-12 02:35:00+00:00,0.968
2013-06-12 02:40:00+00:00,0.95
2013-06-12 02:45:00+00:00,0.957
2013-06-12 02:50:00+00:00,0.954
2013-06-12 02:55:00+00:00,0.905
2013-06-12 03:00:00+00:00,0.855
2013-06-12 03:05:00+00:00,1.218
2013-06-12 03:10:00+00:00,0.976
2013-06-12 03:15:00+00:00,0.863
2013-06-12 03:20:00+00:00,0.888
2013-06-12 03:25:00+00:00,0.855
2013-06-12 03:30:00+00:00,0.906
2013-06-12 03:35:00+00:00,1.008
2013-06-12 03:40:00+00:00,0.974
2013-06-12 03:45:00+00:00,1.026
2013-06-12 03:50:00+00:00,1.021
2013-06-12 03:55:00+00:00,0.902
2013-06-12 04:00:00+00:00,0.938
2013-06-12 04:05:00+00:00,0.904
2013-06-12 04:10:00+00:00,0.803
2013-06-12 04:15:00+00:00,0.962
2013-06-12 04:20:00+00:00,0.897
2013-06-12 04:25:00+00:00,0.95
2013-06-12 04:30:00+00:00,0.853
2013-06-12 04:35:00+00:00,0.936
2013-06-12 04:40:00+00:00,0.833
2013-06-12 04:45:00+00:00,0.935
2013-06-12 04:50:00+00:00,0.97
2013-06-12 04:55:00+00:00,0.899
2013-06-12 05:00:00+00:00,0.907
2013-06-12 05:05:00+00:00,0.875
2013-06-12 05:10:00+00:00,0.897
2013-06-12 05:15:00+00:00,0.923
2013-06-12 05:20:00+00:00,0.886
2013-06-12 05:25:00+00:00,0.913
2013-06-12 05:30:00+00:00,0.966
2013-06-12 05:35:00+00:00,1.011
2013-06-12 05:40:00+00:00,1.017
2013-06-12 05:45:00+00:00,1.015
2013-06-12 05:50:00+00:00,0.984
2013-06-12 05:55:00+00:00,1.029
2013-06-12 06:00:00+00:00,0.985
2013-06-12 06:05:00+00:00,1.011
2013-06-12 06:10:00+00:00,0.875
2013-06-12 06:15:00+00:00,1.03
2013-06-12 06:20:00+00:00,1.011
2013-06-12 06:25:00+00:00,0.993
2013-06-12 06:30:00+00:00,0.987
2013-06-12 06:35:00+00:00,0.973
2013-06-12 06:40:00+00:00,1.005
2013-06-12 06:45:00+00:00,1.029
2013-06-12 06:50:00+00:00,1.005
2013-06-12 06:55:00+00:00,1.048
2013-06-12 07:00:00+00:00,1.068
2013-06-12 07:05:00+00:00,1.079
2013-06-12 07:10:00+00:00,1.016
2013-06-12 07:15:00+00:00,0.991
2013-06-12 07:20:00+00:00,1.023
2013-06-12 07:25:00+00:00,1.04
2013-06-12 07:30:00+00:00,1.099
2013-06-12 07:35:00+00:00,1.04
2013-06-12 07:40:00+00:00,1.072
2013-06-12 07:45:00+00:00,1.135
2013-06-12 07:50:00+00:00,1.185
2013-06-12 07:55:00+00:00,1.148
2013-06-12 08:00:00+00:00,1.108
2013-06-12 08:05:00+00:00,1.124
2013-06-12 08:10:00+00:00,1.018
2013-06-12 08:15:00+00:00,1.132
2013-06-12 08:20:00+00:00,1.139
2013-06-12 08:25:00+00:00,1.092
2013-06-12 08:30:00+00:00,1.077
2013-06-12 08:35:00+00:00,1.083
2013-06-12 08:40:00+00:00,1.089
2013-06-12 08:45:00+00:00,1.157
2013-06-12 08:50:00+00:00,1.149
2013-06-12 08:55:00+00:00,1.116
2013-06-12 09:00:00+00:00,1.091
2013-06-12 09:05:00+00:00,1.143
2013-06-12 09:10:00+00:00,1.1
2013-06-12 09:15:00+00:00,1.088
2013-06-12 09:20:00+00:00,1.119
2013-06-12 09:25:00+00:00,1.156
2013-06-12 09:30:00+00:00,1.139
2013-06-12 09:35:00+00:00,1.139
2013-06-12 09:40:00+00:00,1.117
2013-06-12 09:45:00+00:00,1.123
2013-06-12 09:50:00+00:00,1.094
2013-06-12 09:55:00+00:00,1.064
2013-06-12 10:00:00+00:00,1.049
2013-06-12 10:05:00+00:00,1.08
2013-06-12 10:10:00+00:00,1.038
2013-06-12 10:15:00+00:00,1.019
2013-06-12 10:20:00+00:00,1.076
2013-06-12 10:25:00+00:00,1.079
2013-06-12 10:30:00+00:00,1.137
2013-06-12 10:35:00+00:00,1.096
2013-06-12 10:40:00+00:00,1.047
2013-06-12 10:45:00+00:00,1.089
2013-06-12 10:50:00+00:00,1.126
2013-06-12 10:55:00+00:00,1.033
2013-06-12 11:00:00+00:00,1.02
2013-06-12 11:05:00+00:00,1.056
2013-06-12 11:10:00+00:00,0.963
2013-06-12 11:15:00+00:00,1.084
2013-06-12 11:20:00+00:00,1.065
2013-06-12 11:25:00+00:00,1.041
2013-06-12 11:30:00+00:00,1.168
2013-06-12 11:35:00+00:00,1.118
2013-06-12 11:40:00+00:00,0.985
2013-06-12 11:45:00+00:00,1.014
2013-06-12 11:50:00+00:00,1.1
2013-06-12 11:55:00+00:00,1.114
2013-06-12 12:00:00+00:00,1.055
2013-06-12 12:05:00+00:00,1.044
2013-06-12 12:10:00+00:00,0.995
2013-06-12 12:15:00+00:00,0.942
2013-06-12 12:20:00+00:00,1.054
2013-06-12 12:25:00+00:00,0.998
2013-06-12 12:30:00+00:00,1.069
2013-06-12 12:35:00+00:00,1.119
2013-06-12 12:40:00+00:00,1.121
2013-06-12 12:45:00+00:00,1.075
2013-06-12 12:50:00+00:00,1.108
2013-06-12 12:55:00+00:00,1.134
2013-06-12 13:00:00+00:00,1.026
2013-06-12 13:05:00+00:00,1.07
2013-06-12 13:10:00+00:00,0.979
2013-06-12 13:15:00+00:00,1.022
2013-06-12 13:20:00+00:00,1.014
2013-06-12 13:25:00+00:00,1.052
2013-06-12 13:30:00+00:00,1.059
2013-06-12 13:35:00+00:00,1.006
2013-06-12 13:40:00+00:00,1.015
2013-06-12 13:45:00+00:00,1.052
2013-06-12 13:50:00+00:00,1.122
2013-06-12 13:55:00+00:00,1.06
2013-06-12 14:00:00+00:00,1.052
2013-06-12 14:05:00+00:00,0.967
2013-06-12 14:10:00+00:00,1.043
2013-06-12 14:15:00+00:00,1.108
2013-06-12 14:20:00+00:00,1.079
2013-06-12 14:25:00+00:00,1.073
2013-06-12 14:30:00+00:00,1.002
2013-06-12 14:35:00+00:00,1.033
2013-06-12 14:40:00+00:00,1.039
2013-06-12 14:45:00+00:00,1.028
2013-06-12 14:50:00+00:00,0.866
2013-06-12 14:55:00+00:00,0.992
2013-06-12 15:00:00+00:00,1.033
2013-06-12 15:05:00+00:00,1.041
2013-06-12 15:10:00+00:00,1.062
2013-06-12 15:15:00+00:00,1.087
2013-06-12 15:20:00+00:00,1.072
2013-06-12 15:25:00+00:00,1.05
2013-06-12 15:30:00+00:00,1.044
2013-06-12 15:35:00+00:00,0.977
2013-06-12 15:40:00+00:00,1.036
2013-06-12 15:45:00+00:00,1.069
2013-06-12 15:50:00+00:00,0.986
2013-06-12 15:55:00+00:00,1.04
2013-06-12 16:00:00+00:00,0.955
2013-06-12 16:05:00+00:00,0.953
2013-06-12 16:10:00+00:00,1.007
2013-06-12 16:15:00+00:00,1.047
2013-06-12 16:20:00+00:00,1.015
2013-06-12 16:25:00+00:00,0.94
2013-06-12 16:30:00+00:00,1.051
2013-06-12 16:35:00+00:00,1.112
2013-06-12 16:40:00+00:00,0.995
2013-06-12 16:45:00+00:00,0.991
2013-06-12 16:50:00+00:00,1.07
2013-06-12 16:55:00+00:00,1.046
2013-06-12 17:00:00+00:00,1.064
2013-06-12 17:05:00+00:00,1.024
2013-06-12 17:10:00+00:00,1.037
2013-06-12 17:15:00+00:00,1.028
2013-06-12 17:20:00+00:00,1.004
2013-06-12 17:25:00+00:00,1.024
2013-06-12 17:30:00+00:00,1.018
2013-06-12 17:35:00+00:00,1.054
2013-06-12 17:40:00+00:00,1.062
2013-06-12 17:45:00+00:00,1.077
2013-06-12 17:50:00+00:00,0.966
2013-06-12 17:55:00+00:00,0.962
2013-06-12 18:00:00+00:00,1.027
2013-06-12 18:05:00+00:00,1.087
2013-06-12 18:10:00+00:00,1.058
2013-06-12 18:15:00+00:00,1.054
2013-06-12 18:20:00+00:00,1.05
2013-06-12 18:25:00+00:00,1.06
2013-06-12 18:30:00+00:00,1.08
2013-06-12 18:35:00+00:00,1.107
2013-06-12 18:40:00+00:00,1.147
2013-06-12 18:45:00+00:00,1.085
2013-06-12 18:50:00+00:00,1.066
2013-06-12 18:55:00+00:00,1.049
2013-06-12 19:00:00+00:00,1.091
2013-06-12 19:05:00+00:00,1.106
2013-06-12 19:10:00+00:00,1.093
2013-06-12 19:15:00+00:00,1.092
2013-06-12 19:20:00+00:00,1.142
2013-06-12 19:25:00+00:00,1.084
2013-06-12 19:30:00+00:00,1.06
2013-06-12 19:35:00+00:00,1.083
2013-06-12 19:40:00+00:00,1.063
2013-06-12 19:45:00+00:00,1.156
2013-06-12 19:50:00+00:00,1.124
2013-06-12 19:55:00+00:00,1.047
2013-06-12 20:00:00+00:00,1.088
2013-06-12 20:05:00+00:00,1.057
2013-06-12 20:10:00+00:00,1.14
2013-06-12 20:15:00+00:00,1.074
2013-06-12 20:20:00+00:00,1.174
2013-06-12 20:25:00+00:00,1.108
2013-06-12 20:30:00+00:00,1.073
2013-06-12 20:35:00+00:00,1.089
2013-06-12 20:40:00+00:00,1.032
2013-06-12 20:45:00+00:00,1.122
2013-06-12 20:50:00+00:00,1.11
2013-06-12 20:55:00+00:00,1.079
2013-06-12 21:00:00+00:00,1.129
2013-06-12 21:05:00+00:00,1.065
2013-06-12 21:10:00+00:00,1.088
2013-06-12 21:15:00+00:00,1.095
2013-06-12 21:20:00+00:00,1.092
2013-06-12 21:25:00+00:00,1.136
2013-06-12 21:30:00+00:00,1.144
2013-06-12 21:35:00+00:00,1.08
2013-06-12 21:40:00+00:00,1.179
2013-06-12 21:45:00+00:00,1.068
2013-06-12 21:50:00+00:00,1.074
2013-06-12 21:55:00+00:00,1.074
2013-06-12 22:00:00+00:00,1.084
2013-06-12 22:05:00+00:00,1.119
2013-06-12 22:10:00+00:00,1.197
2013-06-12 22:15:00+00:00,1.165
2013-06-12 22:20:00+00:00,1.121
2013-06-12 22:25:00+00:00,1.082
2013-06-12 22:30:00+00:00,1.122
2013-06-12 22:35:00+00:00,1.155
2013-06-12 22:40:00+00:00,1.131
2013-06-12 22:45:00+00:00,1.067
2013-06-12 22:50:00+00:00,1.041
2013-06-12 22:55:00+00:00,1.11
2013-06-12 23:00:00+00:00,1.122
2013-06-12 23:05:00+00:00,1.138
2013-06-12 23:10:00+00:00,1.106
2013-06-12 23:15:00+00:00,1.079
2013-06-12 23:20:00+00:00,1.069
2013-06-12 23:25:00+00:00,1.095
2013-06-12 23:30:00+00:00,1.149
2013-06-12 23:35:00+00:00,1.103
2013-06-12 23:40:00+00:00,1.124
2013-06-12 23:45:00+00:00,1.081
2013-06-12 23:50:00+00:00,1.007
2013-06-12 23:55:00+00:00,1.031
2013-06-13 00:00:00+00:00,1.014
2013-06-13 00:05:00+00:00,1.019
2013-06-13 00:10:00+00:00,1.076
2013-06-13 00:15:00+00:00,1.055
2013-06-13 00:20:00+00:00,1.083
2013-06-13 00:25:00+00:00,1.036
2013-06-13 00:30:00+00:00,1.078
2013-06-13 00:35:00+00:00,1.059
2013-06-13 00:40:00+00:00,1.054
2013-06-13 00:45:00+00:00,1.046
2013-06-13 00:50:00+00:00,1.069
2013-06-13 00:55:00+00:00,1.051
2013-06-13 01:00:00+00:00,1.029
2013-06-13 01:05:00+00:00,0.99
2013-06-13 01:10:00+00:00,0.995
2013-06-13 01:15:00+00:00,1.043
2013-06-13 01:20:00+00:00,0.937
2013-06-13 01:25:00+00:00,0.984
2013-06-13 01:30:00+00:00,0.99
2013-06-13 01:35:00+00:00,0.979
2013-06-13 01:40:00+00:00,0.978
2013-06-13 01:45:00+00:00,0.981
2013-06-13 01:50:00+00:00,1.014
2013-06-13 01:55:00+00:00,1.056
2013-06-13 02:00:00+00:00,0.962
2013-06-13 02:05:00+00:00,0.944
2013-06-13 02:10:00+00:00,0.967
2013-06-13 02:15:00+00:00,0.983
2013-06-13 02:20:00+00:00,0.957
2013-06-13 02:25:00+00:00,0.933
2013-06-13 02:30:00+00:00,0.923
2013-06-13 02:35:00+00:00,0.84
2013-06-13 02:40:00+00:00,0.849
2013-06-13 02:45:00+00:00,0.885
2013-06-13 02:50:00+00:00,0.948
2013-06-13 02:55:00+00:00,0.871
2013-06-13 03:00:00+00:00,0.803
2013-06-13 03:05:00+00:00,1.024
2013-06-13 03:10:00+00:00,0.936
2013-06-13 03:15:00+00:00,1.044
2013-06-13 03:20:00+00:00,1.04
2013-06-13 03:25:00+00:00,0.991
2013-06-13 03:30:00+00:00,0.967
2013-06-13 03:35:00+00:00,0.9
2013-06-13 03:40:00+00:00,0.915
2013-06-13 03:45:00+00:00,0.943
2013-06-13 03:50:00+00:00,0.912
2013-06-13 03:55:00+00:00,0.981
2013-06-13 04:00:00+00:00,0.904
2013-06-13 04:05:00+00:00,0.872
2013-06-13 04:10:00+00:00,0.912
2013-06-13 04:15:00+00:00,0.937
2013-06-13 04:20:00+00:00,0.942
2013-06-13 04:25:00+00:00,0.95
2013-06-13 04:30:00+00:00,0.984
2013-06-13 04:35:00+00:00,0.945
2013-06-13 04:40:00+00:00,0.961
2013-06-13 04:45:00+00:00,0.96
2013-06-13 04:50:00+00:00,0.967
2013-06-13 04:55:00+00:00,0.967
2013-06-13 05:00:00+00:00,1.053
2013-06-13 05:05:00+00:00,0.996
2013-06-13 05:10:00+00:00,1.039
2013-06-13 05:15:00+00:00,0.996
2013-06-13 05:20:00+00:00,0.926
2013-06-13 05:25:00+00:00,0.971
2013-06-13 05:30:00+00:00,0.931
2013-06-13 05:35:00+00:00,0.881
2013-06-13 05:40:00+00:00,0.914
2013-06-13 05:45:00+00:00,0.994
2013-06-13 05:50:00+00:00,0.985
2013-06-13 05:55:00+00:00,0.982
2013-06-13 06:00:00+00:00,0.997
2013-06-13 06:05:00+00:00,0.922
2013-06-13 06:10:00+00:00,0.966
2013-06-13 06:15:00+00:00,1.017
2013-06-13 06:20:00+00:00,1.021
2013-06-13 06:25:00+00:00,0.961
2013-06-13 06:30:00+00:00,0.993
2013-06-13 06:35:00+00:00,1.019
2013-06-13 06:40:00+00:00,1.056
2013-06-13 06:45:00+00:00,1.115
2013-06-13 06:50:00+00:00,1.059
2013-06-13 06:55:00+00:00,1.054
2013-06-13 07:00:00+00:00,1.024
2013-06-13 07:05:00+00:00,1.012
2013-06-13 07:10:00+00:00,1.01
2013-06-13 07:15:00+00:00,1.082
2013-06-13 07:20:00+00:00,1.047
2013-06-13 07:25:00+00:00,1.139
2013-06-13 07:30:00+00:00,1.014
2013-06-13 07:35:00+00:00,1.105
2013-06-13 07:40:00+00:00,1.099
2013-06-13 07:45:00+00:00,1.111
2013-06-13 07:50:00+00:00,1.125
2013-06-13 07:55:00+00:00,1.144
2013-06-13 08:00:00+00:00,1.104
2013-06-13 08:05:00+00:00,1.105
2013-06-13 08:10:00+00:00,1.152
2013-06-13 08:15:00+00:00,1.125
2013-06-13 08:20:00+00:00,1.139
2013-06-13 08:25:00+00:00,1.194
2013-06-13 08:30:00+00:00,1.141
2013-06-13 08:35:00+00:00,1.106
2013-06-13 08:40:00+00:00,1.098
2013-06-13 08:45:00+00:00,1.165
2013-06-13 08:50:00+00:00,1.131
2013-06-13 08:55:00+00:00,1.105
2013-06-13 09:00:00+00:00,1.127
2013-06-13 09:05:00+00:00,1.139
2013-06-13 09:10:00+00:00,1.082
2013-06-13 09:15:00+00:00,1.102
2013-06-13 09:20:00+00:00,1.128
2013-06-13 09:25:00+00:00,1.13
2013-06-13 09:30:00+00:00,1.121
2013-06-13 09:35:00+00:00,1.154
2013-06-13 09:40:00+00:00,1.063
2013-06-13 09:45:00+00:00,1.082
2013-06-13 09:50:00+00:00,1.084
2013-06-13 09:55:00+00:00,1.148
2013-06-13 10:00:00+00:00,1.081
2013-06-13 10:05:00+00:00,1.025
2013-06-13 10:10:00+00:00,1.107
2013-06-13 10:15:00+00:00,1.167
2013-06-13 10:20:00+00:00,1.038
2013-06-13 10:25:00+00:00,1.099
2013-06-13 10:30:00+00:00,1.138
2013-06-13 10:35:00+00:00,1.12
2013-06-13 10:40:00+00:00,1.146
2013-06-13 10:45:00+00:00,1.116
2013-06-13 10:50:00+00:00,1.043
2013-06-13 10:55:00+00:00,1.112
2013-06-13 11:00:00+00:00,1.005
2013-06-13 11:05:00+00:00,1.119
2013-06-13 11:10:00+00:00,1.114
2013-06-13 11:15:00+00:00,1.141
2013-06-13 11:20:00+00:00,1.105
2013-06-13 11:25:00+00:00,1.106
2013-06-13 11:30:00+00:00,1.135
2013-06-13 11:35:00+00:00,1.108
2013-06-13 11:40:00+00:00,1.099
2013-06-13 11:45:00+00:00,1.082
2013-06-13 11:50:00+00:00,1.013
2013-06-13 11:55:00+00:00,1.03
2013-06-13 12:00:00+00:00,1.051
2013-06-13 12:05:00+00:00,1.049
2013-06-13 12:10:00+00:00,0.993
2013-06-13 12:15:00+00:00,1.101
2013-06-13 12:20:00+00:00,1.094
2013-06-13 12:25:00+00:00,1.11
2013-06-13 12:30:00+00:00,1.123
2013-06-13 12:35:00+00:00,1.072
2013-06-13 12:40:00+00:00,0.975
2013-06-13 12:45:00+00:00,0.98
2013-06-13 12:50:00+00:00,1.065
2013-06-13 12:55:00+00:00,1.081
2013-06-13 13:00:00+00:00,1.097
2013-06-13 13:05:00+00:00,1.128
2013-06-13 13:10:00+00:00,1.118
2013-06-13 13:15:00+00:00,1.023
2013-06-13 13:20:00+00:00,0.951
2013-06-13 13:25:00+00:00,1.007
2013-06-13 13:30:00+00:00,1.029
2013-06-13 13:35:00+00:00,1.018
2013-06-13 13:40:00+00:00,1.124
